"","watershed.Watershed1","watershed.Year1","watershed.Watershed2","watershed.Year2","watershed.jaccard_diss","watershed.gower_diss"
"907","N1B",2017,"N1B",2017,0,0
"908","N1B",2017,"N20B",2017,0.419689119170984,0.151965367965368
"909","N1B",2017,"N4A",2017,0.365853658536585,0.0973631923631923
"910","N1B",2017,"N4D",2017,0.394444444444444,0.128056499056499
"911","N1B",2018,"N1B",2018,0,0
"912","N1B",2018,"N20B",2018,0.40983606557377,0.143045954045954
"913","N1B",2018,"N4A",2018,0.355828220858896,0.108634254634255
"914","N1B",2018,"N4D",2018,0.4,0.157132423132423
"915","N1B",2019,"N1B",2019,0,0
"916","N1B",2019,"N20B",2019,0.375,0.152635697635698
"917","N1B",2019,"N4A",2019,0.318181818181818,0.111176379176379
"918","N1B",2019,"N4D",2019,0.315217391304348,0.125832056832057
"919","N1B",2020,"N1B",2020,0,0
"920","N1B",2020,"N20B",2020,0.4,0.185109668109668
"921","N1B",2020,"N4A",2020,0.306451612903226,0.1240555000555
"922","N1B",2020,"N4D",2020,0.350785340314136,0.153413253413253
"923","N1B",2021,"N1B",2021,0,0
"924","N1B",2021,"N20B",2021,0.37799043062201,0.164850593850594
"925","N1B",2021,"N4A",2021,0.325966850828729,0.118619602619603
"926","N1B",2021,"N4D",2021,0.304347826086957,0.119249639249639
"927","N1B",2022,"N1B",2022,0,0
"928","N1B",2022,"N20B",2022,0.350961538461538,0.155222999222999
"929","N1B",2022,"N4A",2022,0.305084745762712,0.11020202020202
"930","N1B",2022,"N4D",2022,0.282608695652174,0.109183705183705
"931","N20B",1992,"N20B",1992,0,0
"932","N20B",1992,"N4A",1992,0.60655737704918,0.172127206127206
"933","N20B",1992,"N4D",1992,0.5,0.171915750915751
"934","N20B",1993,"N20B",1993,0,0
"935","N20B",1993,"N4A",1993,0.355072463768116,0.139065934065934
"936","N20B",1993,"N4D",1993,0.296296296296296,0.123054945054945
"937","N20B",1994,"N20B",1994,0,0
"938","N20B",1994,"N4A",1994,0.382352941176471,0.130160173160173
"939","N20B",1994,"N4D",1994,0.368055555555556,0.159842490842491
"940","N20B",1995,"N20B",1995,0,0
"941","N20B",1995,"N4A",1995,0.392592592592593,0.131886446886447
"942","N20B",1995,"N4D",1995,0.345070422535211,0.143978021978022
"943","N20B",1996,"N20B",1996,0,0
"944","N20B",1996,"N4A",1996,0.369230769230769,0.124582417582418
"945","N20B",1996,"N4D",1996,0.285714285714286,0.142898656898657
"946","N20B",1997,"N20B",1997,0,0
"947","N20B",1997,"N4A",1997,0.32089552238806,0.100852480852481
"948","N20B",1997,"N4D",1997,0.316901408450704,0.117271284271284
"949","N20B",1998,"N20B",1998,0,0
"950","N20B",1998,"N4A",1998,0.344827586206897,0.121454212454212
"951","N20B",1998,"N4D",1998,0.298013245033113,0.13074358974359
"952","N20B",1999,"N20B",1999,0,0
"953","N20B",1999,"N4A",1999,0.303448275862069,0.130698634698635
"954","N20B",1999,"N4D",1999,0.343949044585987,0.159287046287046
"955","N20B",2000,"N20B",2000,0,0
"956","N20B",2000,"N4A",2000,0.43421052631579,0.13830303030303
"957","N20B",2000,"N4D",2000,0.308724832214765,0.125500832500832
"958","N20B",2001,"N20B",2001,0,0
"959","N20B",2001,"N4A",2001,0.383116883116883,0.11925641025641
"960","N20B",2001,"N4D",2001,0.324675324675325,0.113815850815851
"961","N20B",2002,"N20B",2002,0,0
"962","N20B",2002,"N4A",2002,0.456375838926175,0.135095571095571
"963","N20B",2002,"N4D",2002,0.290322580645161,0.109587412587413
"964","N20B",2003,"N20B",2003,0,0
"965","N20B",2003,"N4A",2003,0.420382165605096,0.141478854478855
"966","N20B",2003,"N4D",2003,0.310126582278481,0.130357975357975
"967","N20B",2004,"N20B",2004,0,0
"968","N20B",2004,"N4A",2004,0.386666666666667,0.120966033966034
"969","N20B",2004,"N4D",2004,0.305194805194805,0.121387279387279
"970","N20B",2005,"N20B",2005,0,0
"971","N20B",2005,"N4A",2005,0.412903225806452,0.123530136530137
"972","N20B",2005,"N4D",2005,0.318181818181818,0.102317682317682
"973","N20B",2006,"N20B",2006,0,0
"974","N20B",2006,"N4A",2006,0.36875,0.126192141192141
"975","N20B",2006,"N4D",2006,0.317365269461078,0.115185592185592
"976","N20B",2007,"N20B",2007,0,0
"977","N20B",2007,"N4A",2007,0.344155844155844,0.105664668664669
"978","N20B",2007,"N4D",2007,0.237179487179487,0.0956764346764347
"979","N20B",2008,"N20B",2008,0,0
"980","N20B",2008,"N4A",2008,0.358974358974359,0.103960372960373
"981","N20B",2008,"N4D",2008,0.322981366459627,0.115492063492063
"982","N20B",2009,"N20B",2009,0,0
"983","N20B",2009,"N4A",2009,0.369047619047619,0.123441225441225
"984","N20B",2009,"N4D",2009,0.269938650306748,0.0997704517704517
"985","N20B",2010,"N20B",2010,0,0
"986","N20B",2010,"N4A",2010,0.347560975609756,0.109280053280053
"987","N20B",2010,"N4D",2010,0.311377245508982,0.123946275946276
"988","N20B",2011,"N20B",2011,0,0
"989","N20B",2011,"N4A",2011,0.388157894736842,0.117477744477744
"990","N20B",2011,"N4D",2011,0.302013422818792,0.0902980352980353
"991","N20B",2012,"N20B",2012,0,0
"992","N20B",2012,"N4A",2012,0.355704697986577,0.102140859140859
"993","N20B",2012,"N4D",2012,0.306122448979592,0.096993117993118
"994","N20B",2013,"N20B",2013,0,0
"995","N20B",2013,"N4A",2013,0.345454545454546,0.117652347652348
"996","N20B",2013,"N4D",2013,0.312883435582822,0.115000333000333
"997","N20B",2014,"N20B",2014,0,0
"998","N20B",2014,"N4A",2014,0.344155844155844,0.106434898434898
"999","N20B",2014,"N4D",2014,0.269230769230769,0.104856143856144
"1000","N20B",2015,"N20B",2015,0,0
"1001","N20B",2015,"N4A",2015,0.40625,0.142451992451993
"1002","N20B",2015,"N4D",2015,0.322916666666667,0.121569208569209
"1003","N20B",2016,"N20B",2016,0,0
"1004","N20B",2016,"N4A",2016,0.436274509803922,0.178834276834277
"1005","N20B",2016,"N4D",2016,0.355,0.159150627150627
"1006","N20B",2017,"N20B",2017,0,0
"1007","N20B",2017,"N4A",2017,0.348484848484849,0.154360417360417
"1008","N20B",2017,"N4D",2017,0.294117647058824,0.136245865245865
"1009","N20B",2018,"N20B",2018,0,0
"1010","N20B",2018,"N4A",2018,0.355670103092784,0.150492285492285
"1011","N20B",2018,"N4D",2018,0.229591836734694,0.120331113331113
"1012","N20B",2019,"N20B",2019,0,0
"1013","N20B",2019,"N4A",2019,0.33495145631068,0.146946497946498
"1014","N20B",2019,"N4D",2019,0.215,0.105221223221223
"1015","N20B",2020,"N20B",2020,0,0
"1016","N20B",2020,"N4A",2020,0.345622119815668,0.172599955599956
"1017","N20B",2020,"N4D",2020,0.265700483091787,0.140985791985792
"1018","N20B",2021,"N20B",2021,0,0
"1019","N20B",2021,"N4A",2021,0.339449541284404,0.163784104784105
"1020","N20B",2021,"N4D",2021,0.282407407407407,0.140502053502053
"1021","N20B",2022,"N20B",2022,0,0
"1022","N20B",2022,"N4A",2022,0.354838709677419,0.164735264735265
"1023","N20B",2022,"N4D",2022,0.265116279069767,0.131672993672994
"1024","N4A",1992,"N4A",1992,0,0
"1025","N4A",1992,"N4D",1992,0.4140625,0.128504495504495
"1026","N4A",1993,"N4A",1993,0,0
"1027","N4A",1993,"N4D",1993,0.401515151515151,0.140824175824176
"1028","N4A",1994,"N4A",1994,0,0
"1029","N4A",1994,"N4D",1994,0.441860465116279,0.152625374625375
"1030","N4A",1995,"N4A",1995,0,0
"1031","N4A",1995,"N4D",1995,0.412213740458015,0.158567765567766
"1032","N4A",1996,"N4A",1996,0,0
"1033","N4A",1996,"N4D",1996,0.417910447761194,0.125898656898657
"1034","N4A",1997,"N4A",1997,0,0
"1035","N4A",1997,"N4D",1997,0.402877697841727,0.115166056166056
"1036","N4A",1998,"N4A",1998,0,0
"1037","N4A",1998,"N4D",1998,0.378571428571429,0.118813186813187
"1038","N4A",1999,"N4A",1999,0,0
"1039","N4A",1999,"N4D",1999,0.344827586206897,0.109338328338328
"1040","N4A",2000,"N4A",2000,0,0
"1041","N4A",2000,"N4D",2000,0.405797101449275,0.112646353646354
"1042","N4A",2001,"N4A",2001,0,0
"1043","N4A",2001,"N4D",2001,0.401360544217687,0.114801198801199
"1044","N4A",2002,"N4A",2002,0,0
"1045","N4A",2002,"N4D",2002,0.398601398601399,0.112675657675658
"1046","N4A",2003,"N4A",2003,0,0
"1047","N4A",2003,"N4D",2003,0.333333333333333,0.104554778554779
"1048","N4A",2004,"N4A",2004,0,0
"1049","N4A",2004,"N4D",2004,0.344594594594595,0.10694671994672
"1050","N4A",2005,"N4A",2005,0,0
"1051","N4A",2005,"N4D",2005,0.333333333333333,0.0970932400932401
"1052","N4A",2006,"N4A",2006,0,0
"1053","N4A",2006,"N4D",2006,0.372670807453416,0.111341103341103
"1054","N4A",2007,"N4A",2007,0,0
"1055","N4A",2007,"N4D",2007,0.335483870967742,0.10797113997114
"1056","N4A",2008,"N4A",2008,0,0
"1057","N4A",2008,"N4D",2008,0.317880794701987,0.109921300921301
"1058","N4A",2009,"N4A",2009,0,0
"1059","N4A",2009,"N4D",2009,0.32258064516129,0.0998417138417138
"1060","N4A",2010,"N4A",2010,0,0
"1061","N4A",2010,"N4D",2010,0.300613496932515,0.115892995892996
"1062","N4A",2011,"N4A",2011,0,0
"1063","N4A",2011,"N4D",2011,0.335664335664336,0.0851284271284271
"1064","N4A",2012,"N4A",2012,0,0
"1065","N4A",2012,"N4D",2012,0.274809160305344,0.0686129426129426
"1066","N4A",2013,"N4A",2013,0,0
"1067","N4A",2013,"N4D",2013,0.302631578947368,0.110043956043956
"1068","N4A",2014,"N4A",2014,0,0
"1069","N4A",2014,"N4D",2014,0.324503311258278,0.116369963369963
"1070","N4A",2015,"N4A",2015,0,0
"1071","N4A",2015,"N4D",2015,0.329545454545455,0.119652014652015
"1072","N4A",2016,"N4A",2016,0,0
"1073","N4A",2016,"N4D",2016,0.367567567567568,0.124814518814519
"1074","N4A",2017,"N4A",2017,0,0
"1075","N4A",2017,"N4D",2017,0.380208333333333,0.141878121878122
"1076","N4A",2018,"N4A",2018,0,0
"1077","N4A",2018,"N4D",2018,0.355329949238579,0.152351648351648
"1078","N4A",2019,"N4A",2019,0,0
"1079","N4A",2019,"N4D",2019,0.326530612244898,0.126919413919414
"1080","N4A",2020,"N4A",2020,0,0
"1081","N4A",2020,"N4D",2020,0.334975369458128,0.155225885225885
"1082","N4A",2021,"N4A",2021,0,0
"1083","N4A",2021,"N4D",2021,0.341584158415842,0.143172161172161
"1084","N4A",2022,"N4A",2022,0,0
"1085","N4A",2022,"N4D",2022,0.333333333333333,0.141369963369963
"1086","N4D",1992,"N4D",1992,0,0
"1087","N4D",1993,"N4D",1993,0,0
"1088","N4D",1994,"N4D",1994,0,0
"1089","N4D",1995,"N4D",1995,0,0
"1090","N4D",1996,"N4D",1996,0,0
"1091","N4D",1997,"N4D",1997,0,0
"1092","N4D",1998,"N4D",1998,0,0
"1093","N4D",1999,"N4D",1999,0,0
"1094","N4D",2000,"N4D",2000,0,0
"1095","N4D",2001,"N4D",2001,0,0
"1096","N4D",2002,"N4D",2002,0,0
"1097","N4D",2003,"N4D",2003,0,0
"1098","N4D",2004,"N4D",2004,0,0
"1099","N4D",2005,"N4D",2005,0,0
"1100","N4D",2006,"N4D",2006,0,0
"1101","N4D",2007,"N4D",2007,0,0
"1102","N4D",2008,"N4D",2008,0,0
"1103","N4D",2009,"N4D",2009,0,0
"1104","N4D",2010,"N4D",2010,0,0
"1105","N4D",2011,"N4D",2011,0,0
"1106","N4D",2012,"N4D",2012,0,0
"1107","N4D",2013,"N4D",2013,0,0
"1108","N4D",2014,"N4D",2014,0,0
"1109","N4D",2015,"N4D",2015,0,0
"1110","N4D",2016,"N4D",2016,0,0
"1111","N4D",2017,"N4D",2017,0,0
"1112","N4D",2018,"N4D",2018,0,0
"1113","N4D",2019,"N4D",2019,0,0
"1114","N4D",2020,"N4D",2020,0,0
"1115","N4D",2021,"N4D",2021,0,0
"1116","N4D",2022,"N4D",2022,0,0
