DATACODE,RECTYPE,Recyear,Recmonth,Recday,Watershed_name,Soil_type,Repsite,Spp_code,Species,Genus,Spp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,COMMENTS,Family,Suborder
CGR02,2,2008,8,1,N20B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,3,NA,3,1,NA,1,NA,NA,NA,1,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,1,1,1,NA,NA,NA,NA,1,1,3,8,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,3,NA,NA,1,2,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,2,3,2,3,1,NA,NA,1,2,14,NA,Acrididae,Caelifera
CGR02,2,2008,8,1,N20B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,NA,2,4,1,1,1,1,10,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,4,4,1,3,1,1,4,6,3,3,30,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,NA,3,2,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,4,2,NA,NA,3,8,5,6,4,33,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,9,8,4,5,4,2,NA,5,4,9,50,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,b,21,Orphulella speciosa,Orphulella,speciosa,1,4,6,4,6,5,8,5,4,10,53,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,1D,fl,b,22,Mermiria picta,Mermiria,picta,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,NA,NA,2,NA,3,10,5,1,NA,22,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,1,1,NA,NA,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,2,NA,1,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,NA,NA,1,2,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,a,25,Pseudopomala brachyptera,Pseudopomala,brachyptera,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,NA,1,1,1,5,3,2,2,2,19,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,1,1,NA,NA,2,NA,NA,2,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,NA,1,2,NA,NA,3,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,3,1,NA,NA,1,3,2,14,2,4,30,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,1,NA,NA,1,1,NA,2,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,1,NA,1,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,1,1,NA,1,3,4,5,4,6,26,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,a,25,Pseudopomala brachyptera,Pseudopomala,brachyptera,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,2,NA,NA,NA,2,1,NA,NA,1,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,2,1,4,3,NA,NA,1,3,2,18,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,2,NA,NA,2,1,NA,NA,1,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,2,1,NA,NA,NA,NA,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,21,Orphulella speciosa,Orphulella,speciosa,2,NA,NA,2,NA,2,2,NA,NA,NA,8,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,4F,fl,b,25,Pseudopomala brachyptera,Pseudopomala,brachyptera,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,NA,1,NA,1,NA,1,NA,1,2,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,3,4,4,2,2,3,6,2,8,4,38,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,1,NA,NA,1,1,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,1,1,2,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,2,NA,NA,6,2,NA,NA,NA,NA,10,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,3,NA,1,NA,NA,NA,NA,1,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,22,Mermiria picta,Mermiria,picta,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,23,Mermiria bivittata,Mermiria,bivittata,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,a,39,Pardalophora haldemani,Pardalophora,haldemani,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,1,NA,NA,1,4,NA,2,3,NA,NA,11,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,1,4,1,2,11,11,5,3,2,41,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,NA,1,NA,3,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,1,1,NA,NA,1,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,1,NA,NA,NA,2,NA,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,20B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,3,5,NA,NA,NA,2,NA,NA,NA,NA,10,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,4,NA,NA,NA,NA,NA,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,4,NA,NA,NA,NA,1,1,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,1,1,NA,1,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,a,34,Arphia simplex,Arphia,simplex,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,3,Paratylotropidia brunneri,Paratylotropidia,brunneri,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,1,NA,2,NA,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,1,NA,4,4,3,NA,9,9,3,4,37,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,NA,NA,2,1,1,2,2,2,4,16,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,2,1,NA,1,NA,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,NA,2,2,1,NA,1,2,NA,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,1,NA,1,1,3,NA,2,1,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,1,1,1,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,2,1,NA,6,1,1,2,NA,3,2,18,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N1B,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,2,8,NA,1,1,2,1,NA,NA,NA,15,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,2,NA,NA,NA,2,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,17,Melanoplus confusus,Melanoplus,confusus,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,1,NA,1,1,1,NA,1,1,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,21,Orphulella speciosa,Orphulella,speciosa,4,2,1,1,NA,1,NA,NA,1,NA,10,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,28,Boopedon gracile,Boopedon,gracile,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,a,33,Arphia xanthoptera,Arphia,xanthoptera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,4,Hypochlora alba,Hypochlora,alba,2,NA,NA,NA,2,NA,NA,NA,3,NA,7,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,1,1,NA,1,1,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,2,4,NA,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,1,1,1,2,NA,1,NA,1,7,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4A,fl,b,33,Arphia xanthoptera,Arphia,xanthoptera,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,4,3,1,2,4,3,NA,NA,NA,2,19,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,4,2,1,1,2,2,NA,1,1,1,15,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,2,NA,NA,1,1,NA,NA,NA,NA,2,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,1,NA,1,NA,2,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,2,3,NA,3,NA,NA,NA,NA,NA,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,24,Opeia obscura,Opeia,obscura,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,a,28,Boopedon gracile,Boopedon,gracile,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,2,4,2,1,NA,1,1,2,NA,4,17,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,NA,NA,1,NA,2,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,3,NA,2,NA,NA,3,NA,1,3,12,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,2,1,NA,1,NA,NA,2,3,NA,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,17,Melanoplus confusus,Melanoplus,confusus,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,2,1,1,NA,NA,NA,1,2,1,NA,8,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,21,Orphulella speciosa,Orphulella,speciosa,NA,3,NA,1,NA,NA,NA,1,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,24,Opeia obscura,Opeia,obscura,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,28,Boopedon gracile,Boopedon,gracile,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,8,N4D,fl,b,33,Arphia xanthoptera,Arphia,xanthoptera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,3,Paratylotropidia brunneri,Paratylotropidia,brunneri,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,5,Campylacantha olivacea,Campylacantha,olivacea,1,NA,NA,1,NA,1,NA,NA,1,5,9,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,2,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,NA,NA,NA,1,1,1,NA,1,2,NA,6,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,5,Campylacantha olivacea,Campylacantha,olivacea,2,NA,NA,NA,NA,3,3,2,4,1,15,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,3,1,1,NA,1,1,2,3,1,6,19,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,NA,NA,2,1,NA,NA,1,NA,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,NA,NA,NA,NA,NA,1,1,2,1,5,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2008,8,11,N20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,1,NA,NA,1,NA,2,1,1,1,3,10,NA,Acrididae,Caelifera
