Datacode,Rectype,Recyear,Recmonth,Recday,Season,Transect,Watershed_name,Observation_number,Species,AOU_code,Common_name,Distance,Count,Sex,Status,Comments,Time,Duration,Observer
CBP01,1,2000,6,6,2000-3,18,N20B,37,FLDS,FISP,Field Sparrow,2,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,38,GRAS,GRSP,Grasshopper Sparrow,15,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,39,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,40,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,41,GLFH,AMGO,American Goldfinch,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,42,BOBW,NOBO,Northern Bobwhite,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,43,EMDL,EAME,Eastern Meadowlark,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,44,BLVO,BEVI,Bell's Vireo,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,46,BHCB,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,47,HENS,HESP,Henslow's Sparrow,4,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,48,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,49,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,50,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,51,BHCB,BHCO,Brown-headed Cowbird,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,52,MDOV,MODO,Mourning Dove,2,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,53,GRAS,GRSP,Grasshopper Sparrow,15,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,54,EMDL,EAME,Eastern Meadowlark,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,55,DICK,DICK,Dickcissel,45,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,56,EMDL,EAME,Eastern Meadowlark,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,57,UPLD,UPSA,Upland Sandpiper,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,58,UPLD,UPSA,Upland Sandpiper,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,59,DICK,DICK,Dickcissel,55,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,60,FLDS,FISP,Field Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,61,BOBW,NOBO,Northern Bobwhite,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,62,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,63,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,64,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,65,DICK,DICK,Dickcissel,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,66,DICK,DICK,Dickcissel,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,67,BLVO,BEVI,Bell's Vireo,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,68,DICK,DICK,Dickcissel,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,69,GLFH,AMGO,American Goldfinch,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,70,BLVO,BEVI,Bell's Vireo,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,71,EMDL,EAME,Eastern Meadowlark,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,73,DICK,DICK,Dickcissel,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,74,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,75,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,76,GRAS,GRSP,Grasshopper Sparrow,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,77,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,78,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,79,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,80,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,81,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,82,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,83,BLVO,BEVI,Bell's Vireo,55,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,84,CATB,GRCA,Gray Catbird,25,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,85,DICK,DICK,Dickcissel,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,86,GRAS,GRSP,Grasshopper Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,87,CHIK,BCCH,Black-capped Chickadee,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,88,FLDS,FISP,Field Sparrow,45,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,89,DICK,DICK,Dickcissel,10,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,90,CHIK,BCCH,Black-capped Chickadee,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,91,BLVO,BEVI,Bell's Vireo,45,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,92,EMDL,EAME,Eastern Meadowlark,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,93,PHES,RNEP,Ring-necked Pheasant,150,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,94,BHCB,BHCO,Brown-headed Cowbird,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,95,BHCB,BHCO,Brown-headed Cowbird,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,96,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,97,DICK,DICK,Dickcissel,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,98,EMDL,EAME,Eastern Meadowlark,75,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,99,UPLD,UPSA,Upland Sandpiper,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,100,THRA,BRTH,Brown Thrasher,25,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,101,EMDL,EAME,Eastern Meadowlark,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,102,EMDL,EAME,Eastern Meadowlark,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,103,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,104,FLDS,FISP,Field Sparrow,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,105,EMDL,EAME,Eastern Meadowlark,30,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,106,DICK,DICK,Dickcissel,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,107,DICK,DICK,Dickcissel,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,108,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,109,BLVO,BEVI,Bell's Vireo,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,110,EMDL,EAME,Eastern Meadowlark,45,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,112,FLDS,FISP,Field Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,113,FLDS,FISP,Field Sparrow,55,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,114,BHCB,BHCO,Brown-headed Cowbird,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,115,YLWB,YEWA,Yellow Warbler,80,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,116,EMDL,EAME,Eastern Meadowlark,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,117,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,118,BLVO,BEVI,Bell's Vireo,65,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,119,GRAS,GRSP,Grasshopper Sparrow,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,120,CARN,NOCA,Northern Cardinal,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,121,FLDS,FISP,Field Sparrow,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,122,GRAS,GRSP,Grasshopper Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,123,FLDS,FISP,Field Sparrow,50,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,124,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,125,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,126,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,127,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,128,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,129,BHCB,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,130,DICK,DICK,Dickcissel,55,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,131,YTHR,COYE,Common Yellowthroat,5,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,132,FLDS,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,133,FLDS,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,134,GCFC,GCFL,Great Crested Flycatcher,70,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,135,FLDS,FISP,Field Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,136,GRAS,GRSP,Grasshopper Sparrow,20,1,U,U,NA,NA,NA,NA
CBP01,1,2000,6,6,2000-3,18,N20B,137,CHIK,BCCH,Black-capped Chickadee,35,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,1,CROW,AMCR,American Crow,100,1,U,U,NA,Start=0728 CT: End=0749 CT,21,C.C. Smith
CBP01,1,2000,12,31,2001-1,3,4B,2,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,3,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,4,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,5,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,6,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,7,CROW,AMCR,American Crow,100,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,31,2001-1,3,4B,8,MARH,NOHA,Northern Harrier,10,1,U,U,NA,NA,NA,NA
CBP01,1,2000,12,30,2001-1,14,20B,1,CROW,AMCR,American Crow,150,1,U,U,NA,Start=0752 CT: End=0808 CT,16,C.C. Smith
CBP01,1,2001,1,1,2001-1,2,N4B,1,BCCH,BCCH,Black-capped Chickadee,5,1,U,U,NA,Start=0813 CT: End=0836 CT,23,C.C. Smith
CBP01,1,2001,1,1,2001-1,2,N4B,2,AMCR,AMCR,American Crow,120,1,U,U,NA,NA,NA,NA
CBP01,1,2001,1,1,2001-1,2,N4B,3,AMGO,AMGO,American Goldfinch,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,1,1,2001-1,2,N4B,4,ATSP,ATSP,American Tree Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2001,1,1,2001-1,18,N20B,1,AMCR,AMCR,American Crow,150,1,U,U,NA,Start=0723 CT: End=0801 CT,38,C.C. Smith
CBP01,1,2001,1,1,2001-1,18,N20B,2,AMCR,AMCR,American Crow,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,1,1,2001-1,18,N20B,3,BCCH,BCCH,Black-capped Chickadee,80,1,U,U,NA,NA,NA,NA
CBP01,1,2001,1,1,2001-1,18,N20B,4,AMCR,AMCR,American Crow,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,1,BEVI,BEVI,Bell's Vireo,30,1,U,U,NA,Start=0704 CT: End=0746 CT,42,C.C. Smith
CBP01,1,2001,6,9,2001-3,1,N4D,2,BRTH,BRTH,Brown Thrasher,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,3,DICK,DICK,Dickcissel,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,4,UPSA,UPSA,Upland Sandpiper,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,5,UPSA,UPSA,Upland Sandpiper,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,6,NOBO,NOBO,Northern Bobwhite,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,7,GRCA,GRCA,Gray Catbird,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,8,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,9,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,10,BHCO,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,11,FISP,FISP,Field Sparrow,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,12,BRTH,BRTH,Brown Thrasher,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,13,BRTH,BRTH,Brown Thrasher,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,14,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,15,BHCO,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,16,UPSA,UPSA,Upland Sandpiper,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,17,UPSA,UPSA,Upland Sandpiper,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,18,UPSA,UPSA,Upland Sandpiper,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,19,BEVI,BEVI,Bell's Vireo,80,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,20,BHCO,BHCO,Brown-headed Cowbird,0,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,21,EATO,EATO,Eastern Towhee,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,22,BHCO,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,23,YBCU,YBCU,Yellow-billed Cuckoo,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,24,BEVI,BEVI,Bell's Vireo,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,25,GCFL,GCFL,Great Crested Flycatcher,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,26,MODO,MODO,Mourning Dove,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,27,MODO,MODO,Mourning Dove,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,28,DICK,DICK,Dickcissel,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,29,EATO,EATO,Eastern Towhee,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,30,HOWR,HOWR,House Wren,50,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,31,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,32,FISP,FISP,Field Sparrow,20,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,33,EATO,EATO,Eastern Towhee,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,34,INBU,INBU,Indigo Bunting,50,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,35,AMGO,AMGO,American Goldfinch,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,9,2001-3,1,N4D,36,KEWA,KEWA,Kentucky Warbler,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,1,DICK,DICK,Dickcissel,15,1,U,U,NA,Start=0807 CT: End=0837 CT,30,C.C. Smith
CBP01,1,2001,6,1,2001-3,2,N4B,2,GRSP,GRSP,Grasshopper Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,3,GRPC,GRPC,Greater Prairie-chicken,25,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,4,BHCO,BHCO,Brown-headed Cowbird,5,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,5,BHCO,BHCO,Brown-headed Cowbird,5,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,6,BEVI,BEVI,Bell's Vireo,150,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,7,UPSA,UPSA,Upland Sandpiper,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,8,UPSA,UPSA,Upland Sandpiper,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,9,COYE,COYE,Common Yellowthroat,50,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,10,GRSP,GRSP,Grasshopper Sparrow,0,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,11,BHCO,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,12,UPSA,UPSA,Upland Sandpiper,20,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,13,FISP,FISP,Field Sparrow,20,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,14,BEVI,BEVI,Bell's Vireo,35,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,15,BHCO,BHCO,Brown-headed Cowbird,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,16,BHCO,BHCO,Brown-headed Cowbird,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,17,BHCO,BHCO,Brown-headed Cowbird,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,18,LASP,LASP,Lark Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,19,LASP,LASP,Lark Sparrow,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,20,BEVI,BEVI,Bell's Vireo,55,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,21,GRSP,GRSP,Grasshopper Sparrow,35,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,22,GRSP,GRSP,Grasshopper Sparrow,35,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,1,2001-3,2,N4B,23,FISP,FISP,Field Sparrow,25,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,1,GRSP,GRSP,Grasshopper Sparrow,50,1,U,U,NA,Start=0633 CT: End=0703 CT,30,C.C. Smith
CBP01,1,2001,6,8,2001-3,3,4B,2,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,3,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,4,BHCO,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,5,BHCO,BHCO,Brown-headed Cowbird,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,6,BHCO,BHCO,Brown-headed Cowbird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,7,BHCO,BHCO,Brown-headed Cowbird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,8,BHCO,BHCO,Brown-headed Cowbird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,9,BHCO,BHCO,Brown-headed Cowbird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,10,BHCO,BHCO,Brown-headed Cowbird,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,11,DICK,DICK,Dickcissel,40,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,12,UPSA,UPSA,Upland Sandpiper,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,13,DICK,DICK,Dickcissel,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,14,BHCO,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,15,EATO,EATO,Eastern Towhee,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,16,DICK,DICK,Dickcissel,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,17,EATO,EATO,Eastern Towhee,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,18,NOBO,NOBO,Northern Bobwhite,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,19,DICK,DICK,Dickcissel,55,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,20,HESP,HESP,Henslow's Sparrow,55,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,21,HESP,HESP,Henslow's Sparrow,30,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,22,DICK,DICK,Dickcissel,20,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,23,EAME,EAME,Eastern Meadowlark,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,24,GRCA,GRCA,Gray Catbird,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,25,DICK,DICK,Dickcissel,70,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,26,EAME,EAME,Eastern Meadowlark,15,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,27,SUTA,SUTA,Summer Tanager,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,28,DICK,DICK,Dickcissel,65,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,29,DICK,DICK,Dickcissel,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,30,BHCO,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,31,BHCO,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,3,4B,32,BEVI,BEVI,Bell's Vireo,10,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,4,4A,1,GRSP,GRSP,Grasshopper Sparrow,15,1,U,U,NA,Start=0710 CT: End=0728 CT,18,C.C. Smith
CBP01,1,2001,6,8,2001-3,4,4A,2,EAME,EAME,Eastern Meadowlark,100,1,U,U,NA,NA,NA,NA
CBP01,1,2001,6,8,2001-3,4,4A,3,EAKI,EAKI,Eastern Kingbird,10,1,U,U,NA,NA,NA,NA
