DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB01,1,2001,8,31,004b,sl,d,5,14.62,8.23,3.39,17.33,3.17,
PAB01,1,2001,8,31,004b,tu,a,4,18.90,7.43,6.34,19.63,0.00,
PAB01,1,2001,8,31,004b,tu,a,5,21.54,3.38,10.30,29.23,0.00,
PAB01,1,2001,8,31,004b,tu,a,3,11.59,6.55,1.88,15.88,0.00,
PAB01,1,2001,8,31,004b,tu,a,2,17.20,0.63,4.32,22.22,0.00,
PAB01,1,2001,8,31,004b,tu,a,1,14.69,6.56,4.80,27.02,0.00,
PAB01,1,2001,8,31,004b,tu,b,5,18.82,11.10,4.71,36.98,10.23,
PAB01,1,2001,8,31,004b,tu,b,4,21.29,11.97,4.74,40.47,0.00,
PAB01,1,2001,8,31,004b,tu,b,3,12.19,19.88,5.22,20.08,0.00,
PAB01,1,2001,8,31,004b,tu,b,2,45.43,3.91,5.05,41.11,0.00,
PAB01,1,2001,8,31,004b,tu,b,1,17.52,0.53,2.75,31.55,30.07,
PAB01,1,2001,8,31,004b,tu,c,5,32.31,8.58,10.61,39.78,0.00,
PAB01,1,2001,8,31,004b,tu,c,4,21.13,10.22,3.40,22.71,0.00,
PAB01,1,2001,8,31,004b,tu,c,1,32.57,8.26,3.81,33.68,0.00,
PAB01,1,2001,8,31,004b,tu,c,2,13.24,18.95,2.57,20.76,0.00,
PAB01,1,2001,8,31,004b,tu,c,3,27.54,9.64,4.31,9.09,0.00,
PAB01,1,2001,8,31,004b,tu,d,5,0.00,45.16,0.02,124.06,69.31,No live
PAB01,1,2001,8,31,004b,tu,d,4,42.76,3.51,7.63,29.86,0.00,
PAB01,1,2001,8,31,004b,tu,d,2,30.95,6.62,4.63,27.49,0.69,
PAB01,1,2001,8,31,004b,tu,d,3,22.13,6.76,7.52,38.13,0.00,
PAB01,1,2001,8,31,004b,tu,d,1,36.61,11.88,7.50,10.35,1.43,
PAB01,1,2001,9,21,001d,fl,a,1,25.23,0.13,8.43,0.00,2.02,
PAB01,1,2001,9,21,001d,fl,a,5,25.55,0.28,9.92,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,a,4,35.78,1.44,12.54,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,a,3,27.30,0.11,15.86,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,a,2,14.85,0.57,5.21,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,b,1,27.24,1.33,9.24,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,b,2,21.29,10.50,8.76,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,b,4,19.17,12.67,6.54,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,b,5,11.08,3.07,5.75,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,b,3,19.85,0.97,6.31,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,c,5,22.09,1.59,13.48,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,c,4,19.37,1.32,6.26,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,c,3,15.15,3.75,6.78,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,c,2,9.45,0.91,7.67,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,c,1,18.83,0.98,7.89,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,d,1,34.51,0.80,12.25,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,d,2,17.46,0.97,7.64,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,d,3,27.06,13.34,6.84,0.00,0.00,
PAB01,1,2001,9,21,001d,fl,d,4,20.29,3.04,15.57,0.00,2.46,
PAB01,1,2001,9,21,001d,fl,d,5,25.48,1.78,8.89,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,a,5,27.93,0.00,11.29,0.00,51.50,
PAB01,1,2001,9,21,001d,sl,a,1,16.25,2.07,5.97,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,a,2,21.23,6.70,8.42,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,a,3,22.84,1.15,10.72,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,a,4,22.49,0.04,8.77,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,b,1,29.26,4.86,11.30,0.00,16.19,
PAB01,1,2001,9,21,001d,sl,b,2,22.81,0.00,6.24,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,b,3,26.29,0.52,10.88,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,b,4,25.67,0.21,8.17,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,b,5,20.40,1.83,5.37,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,c,5,22.61,0.03,8.32,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,c,4,24.24,0.00,8.60,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,c,3,26.96,0.15,9.29,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,c,2,32.44,0.00,16.41,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,c,1,23.41,1.39,11.37,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,d,2,17.25,0.00,8.17,0.00,0.01,
PAB01,1,2001,9,21,001d,sl,d,3,29.82,0.03,10.80,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,d,1,26.20,6.39,14.75,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,d,4,17.29,0.00,7.67,0.00,0.00,
PAB01,1,2001,9,21,001d,sl,d,5,18.90,0.65,9.13,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,a,1,34.66,0.58,13.09,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,a,2,36.36,0.89,19.25,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,a,3,29.23,0.06,12.61,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,a,4,38.58,0.90,16.31,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,a,5,58.10,2.93,21.47,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,b,5,26.74,0.78,6.24,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,b,3,36.04,2.34,14.74,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,b,2,42.07,0.00,13.89,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,b,1,39.75,0.15,25.23,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,b,4,46.80,0.65,22.75,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,c,1,23.62,0.00,19.77,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,c,2,36.53,0.00,16.51,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,c,3,29.32,0.88,10.18,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,c,4,43.86,0.00,17.44,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,c,5,40.31,0.47,22.31,0.00,0.06,
PAB01,1,2001,9,21,001d,tu,d,5,32.60,0.00,16.91,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,d,4,41.69,0.14,15.08,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,d,1,47.54,0.11,22.36,0.00,0.00,
PAB01,1,2001,9,21,001d,tu,d,2,47.16,0.40,17.62,0.00,0.00,frb= leaves only
PAB01,1,2001,9,21,001d,tu,d,3,32.08,0.00,11.48,0.00,0.00,
PAB01,1,2001,9,12,020b,fl,a,1,69.32,2.65,15.72,95.76,0.00,
PAB01,1,2001,9,12,020b,fl,a,2,32.60,2.72,17.04,76.06,0.00,
PAB01,1,2001,9,12,020b,fl,a,3,20.51,12.01,5.16,56.60,0.00,
PAB01,1,2001,9,12,020b,fl,a,4,27.69,18.80,11.60,39.62,0.00,
PAB01,1,2001,9,12,020b,fl,a,5,7.16,1.64,10.96,76.87,0.00,
PAB01,1,2001,9,12,020b,fl,b,5,8.96,2.59,3.92,36.11,0.00,
PAB01,1,2001,9,12,020b,fl,b,4,23.27,1.31,16.56,77.83,0.00,
PAB01,1,2001,9,12,020b,fl,b,3,17.55,2.29,8.87,78.42,0.00,
PAB01,1,2001,9,12,020b,fl,b,2,1.94,2.09,1.31,105.27,0.00,
PAB01,1,2001,9,12,020b,fl,b,1,14.28,0.00,1.64,64.25,0.00,
PAB01,1,2001,9,12,020b,fl,c,4,10.98,7.35,4.15,70.85,0.00,
PAB01,1,2001,9,12,020b,fl,c,3,22.83,4.14,6.92,45.97,0.00,
PAB01,1,2001,9,12,020b,fl,c,2,4.78,3.33,2.05,50.59,0.00,
PAB01,1,2001,9,12,020b,fl,c,1,13.97,13.58,4.70,69.67,0.00,
PAB01,1,2001,9,12,020b,fl,c,5,17.27,4.08,2.82,68.32,0.00,
PAB01,1,2001,9,10,020b,fl,d,5,12.45,0.60,9.08,32.52,0.00,
PAB01,1,2001,9,10,020b,fl,d,4,11.46,10.96,4.55,33.00,0.00,
PAB01,1,2001,9,10,020b,fl,d,3,12.39,28.62,2.87,24.99,0.00,
PAB01,1,2001,9,10,020b,fl,d,2,14.89,9.64,4.29,39.81,0.00,previously "missing"
PAB01,1,2001,9,10,020b,fl,d,1,11.24,9.86,1.79,31.80,0.00,
PAB01,1,2001,9,10,020b,sl,a,5,10.17,17.85,2.14,44.48,32.35,wdy=sumac
PAB01,1,2001,9,10,020b,sl,a,4,9.24,8.51,1.62,28.18,0.00,
PAB01,1,2001,9,10,020b,sl,a,3,6.61,0.00,1.77,75.20,58.95,wdy=buckbrush
PAB01,1,2001,9,10,020b,sl,a,2,15.19,0.37,7.69,12.95,0.00,
PAB01,1,2001,9,10,020b,sl,a,1,15.52,17.76,12.47,38.36,91.45,wdy=sumac
PAB01,1,2001,9,10,020b,sl,b,1,9.50,0.01,3.06,12.44,0.00,
PAB01,1,2001,9,10,020b,sl,b,2,7.30,4.90,1.40,21.08,30.85,
PAB01,1,2001,9,10,020b,sl,b,3,23.65,5.09,8.52,46.63,0.00,
PAB01,1,2001,9,10,020b,sl,b,4,17.97,2.58,6.26,49.22,0.00,
PAB01,1,2001,9,10,020b,sl,b,5,21.14,11.78,5.81,13.73,0.00,
PAB01,1,2001,9,10,020b,sl,c,5,16.20,0.00,4.41,50.24,54.34,wdy=N.J. tea
PAB01,1,2001,9,10,020b,sl,c,3,14.85,29.60,9.38,33.88,14.57,
PAB01,1,2001,9,10,020b,sl,c,2,28.42,2.56,12.73,79.70,1.88,
PAB01,1,2001,9,10,020b,sl,c,4,16.23,0.00,13.40,97.61,0.58,
PAB01,1,2001,9,10,020b,sl,c,1,15.72,1.60,7.95,36.27,0.00,
PAB01,1,2001,9,10,020b,sl,d,5,6.76,12.54,1.58,32.94,7.22,
PAB01,1,2001,9,10,020b,sl,d,4,4.51,7.10,2.05,50.40,0.00,
PAB01,1,2001,9,10,020b,sl,d,3,22.30,3.88,4.95,42.01,0.00,
PAB01,1,2001,9,10,020b,sl,d,2,15.26,0.75,9.19,80.98,0.00,
PAB01,1,2001,9,10,020b,sl,d,1,21.14,1.97,11.04,93.14,54.04,wdy=dogwood
PAB01,1,2001,9,10,020b,tu,a,1,2.76,40.78,0.80,44.65,3.10,
PAB01,1,2001,9,10,020b,tu,a,2,27.20,5.10,7.77,33.09,0.00,
PAB01,1,2001,9,10,020b,tu,a,3,7.92,2.56,1.38,42.68,0.00,
PAB01,1,2001,9,10,020b,tu,a,4,20.52,13.09,4.05,95.61,0.00,
PAB01,1,2001,9,10,020b,tu,a,5,29.99,20.84,2.90,70.33,0.00,
PAB01,1,2001,9,10,020b,tu,b,5,20.62,3.10,10.68,96.54,0.00,
PAB01,1,2001,9,10,020b,tu,b,4,15.52,12.30,5.44,82.96,7.95,
PAB01,1,2001,9,10,020b,tu,b,3,38.56,3.73,5.34,37.93,7.66,
PAB01,1,2001,9,10,020b,tu,b,2,24.18,0.45,7.75,78.93,0.00,
PAB01,1,2001,9,10,020b,tu,b,1,13.92,25.47,3.49,62.89,0.00,
PAB01,1,2001,9,10,020b,tu,c,1,12.56,0.97,2.83,39.99,0.00,
PAB01,1,2001,9,10,020b,tu,c,2,23.03,7.18,5.28,106.81,0.00,
PAB01,1,2001,9,10,020b,tu,c,3,12.30,12.60,3.75,13.08,1.55,
PAB01,1,2001,9,10,020b,tu,c,4,21.32,0.00,8.91,49.02,0.00,
PAB01,1,2001,9,10,020b,tu,c,5,6.45,20.90,1.66,31.63,0.00,
PAB01,1,2001,9,10,020b,tu,d,5,7.92,24.48,2.44,34.63,0.00,
PAB01,1,2001,9,10,020b,tu,d,4,7.99,48.14,3.09,53.88,4.70,
PAB01,1,2001,9,10,020b,tu,d,3,4.91,0.72,1.20,63.67,3.08,
PAB01,1,2001,9,10,020b,tu,d,2,9.02,17.13,3.74,52.44,13.97,
PAB01,1,2001,9,10,020b,tu,d,1,19.15,24.38,8.22,64.11,0.00,
PAB01,1,2002,9,18,001d,fl,a,5,33.41,3.95,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,a,4,31.85,5.11,,0.00,10.75,
PAB01,1,2002,9,18,001d,fl,a,3,32.06,1.91,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,a,2,35.74,1.67,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,a,1,44.93,0.05,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,b,5,36.17,0.38,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,b,4,22.38,1.01,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,b,3,33.21,1.84,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,b,2,33.60,2.87,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,b,1,33.35,2.27,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,c,3,28.30,3.75,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,c,5,18.15,7.64,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,c,4,21.14,1.71,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,c,2,32.41,2.73,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,c,1,20.42,2.47,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,d,1,34.54,0.44,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,d,2,23.49,0.61,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,d,4,26.70,0.59,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,d,5,26.64,1.06,,0.00,0.00,
PAB01,1,2002,9,18,001d,fl,d,3,43.22,0.00,,0.00,7.58,
PAB01,1,2002,9,18,001d,tu,a,5,71.05,0.00,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,a,4,60.07,3.45,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,a,3,46.45,5.31,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,a,2,60.78,2.16,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,a,1,64.63,0.35,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,b,1,45.54,0.13,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,b,2,63.60,0.00,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,b,3,39.87,7.41,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,b,4,49.91,0.18,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,b,5,55.09,1.59,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,c,4,47.06,0.00,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,c,5,65.58,5.33,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,c,2,54.19,1.17,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,c,1,43.03,1.99,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,c,3,38.16,4.81,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,d,5,25.58,0.00,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,d,4,51.60,1.97,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,d,3,57.72,0.00,,0.00,0.00,
PAB01,1,2002,9,18,001d,tu,d,2,43.63,0.26,,0.00,5.85,
PAB01,1,2002,9,18,001d,tu,d,1,62.25,1.97,,0.00,0.00,
PAB01,1,2002,9,30,020b,fl,a,5,29.87,1.21,,55.11,0.00,
PAB01,1,2002,9,30,020b,fl,a,4,19.20,0.00,,44.27,0.00,
PAB01,1,2002,9,30,020b,fl,a,3,29.03,4.34,,60.84,0.00,
PAB01,1,2002,9,30,020b,fl,a,2,41.88,1.56,,43.77,0.00,
PAB01,1,2002,9,30,020b,fl,a,1,30.84,0.74,,48.19,0.00,
PAB01,1,2002,9,30,020b,fl,b,1,9.27,1.95,,26.54,0.00,
PAB01,1,2002,9,30,020b,fl,b,2,19.84,6.98,,57.55,0.00,
PAB01,1,2002,9,30,020b,fl,b,3,24.76,0.03,,42.60,0.00,forb=leaves only
PAB01,1,2002,9,30,020b,fl,b,4,23.98,5.88,,22.78,0.00,
PAB01,1,2002,9,30,020b,fl,b,5,16.32,3.75,,23.22,0.00,
PAB01,1,2002,9,30,020b,fl,c,1,37.99,0.00,,35.81,11.33,
PAB01,1,2002,9,30,020b,fl,c,2,14.27,3.72,,23.44,0.00,
PAB01,1,2002,9,30,020b,fl,c,3,29.72,0.58,,54.31,0.00,
PAB01,1,2002,9,30,020b,fl,c,4,2.20,4.16,,30.36,6.00,
PAB01,1,2002,9,30,020b,fl,c,5,20.73,4.26,,71.37,15.62,
PAB01,1,2002,9,30,020b,fl,d,5,14.05,7.80,,19.34,1.06,
PAB01,1,2002,9,30,020b,fl,d,3,13.98,1.15,,59.48,1.40,
PAB01,1,2002,9,30,020b,fl,d,4,10.14,3.93,,22.96,0.00,
PAB01,1,2002,9,30,020b,fl,d,2,6.10,10.05,,38.36,0.00,
PAB01,1,2002,9,30,020b,fl,d,1,15.15,3.61,,33.80,0.00,
PAB01,1,2002,10,9,004b,fl,a,2,21.68,0.61,,25.65,0.00,
PAB01,1,2002,10,9,004b,fl,a,3,27.38,1.91,,28.19,0.00,
PAB01,1,2002,10,9,004b,fl,a,5,14.91,0.15,,18.96,0.00,
PAB01,1,2002,10,9,004b,fl,a,4,41.23,2.72,,36.53,0.00,
PAB01,1,2002,10,9,004b,fl,a,1,20.88,1.28,,29.15,0.00,
PAB01,1,2002,10,9,004b,fl,b,1,14.32,7.57,,15.05,0.00,
PAB01,1,2002,10,9,004b,fl,b,4,13.00,0.01,,19.77,8.53,
PAB01,1,2002,10,9,004b,fl,b,5,17.41,4.87,,11.45,0.00,
PAB01,1,2002,10,9,004b,fl,b,2,14.21,0.35,,7.81,18.79,
PAB01,1,2002,10,9,004b,fl,b,3,25.36,2.94,,19.26,0.00,
PAB01,1,2002,10,10,004b,fl,c,2,32.43,1.06,,52.37,0.00,
PAB01,1,2002,10,10,004b,fl,c,3,24.54,5.41,,51.19,0.00,
PAB01,1,2002,10,10,004b,fl,c,1,40.20,0.44,,39.59,0.00,
PAB01,1,2002,10,10,004b,fl,c,4,14.88,5.28,,47.91,0.00,
PAB01,1,2002,10,10,004b,fl,c,5,20.27,5.01,,36.38,0.00,
PAB01,1,2002,10,10,004b,fl,d,2,28.18,1.69,,33.90,0.00,
PAB01,1,2002,10,10,004b,fl,d,3,14.55,3.43,,29.24,0.00,
PAB01,1,2002,10,10,004b,fl,d,4,26.27,0.00,,54.73,0.00,
PAB01,1,2002,10,10,004b,fl,d,5,27.19,1.54,,46.97,0.00,
PAB01,1,2002,10,10,004b,fl,d,1,20.16,6.60,,27.89,0.00,
PAB01,1,2002,10,10,004b,tu,a,4,20.65,4.40,,22.01,0.00,
PAB01,1,2002,10,10,004b,tu,a,5,26.30,4.34,,82.23,0.00,
PAB01,1,2002,10,10,004b,tu,a,1,13.18,5.62,,47.16,0.00,
PAB01,1,2002,10,10,004b,tu,a,3,21.41,1.61,,30.09,0.00,
PAB01,1,2002,10,10,004b,tu,a,2,29.68,4.82,,38.54,0.00,
PAB01,1,2002,10,10,004b,tu,b,5,18.12,2.80,,53.25,9.36,
PAB01,1,2002,10,10,004b,tu,b,2,27.44,2.78,,43.97,0.00,
PAB01,1,2002,10,10,004b,tu,b,1,22.50,16.31,,90.63,0.00,
PAB01,1,2002,10,10,004b,tu,b,3,24.88,9.24,,44.28,0.00,
PAB01,1,2002,10,10,004b,tu,b,4,44.41,8.70,,37.61,9.44,
PAB01,1,2002,10,10,004b,tu,c,1,27.67,14.64,,53.01,3.02,
PAB01,1,2002,10,10,004b,tu,c,2,42.91,4.26,,57.65,0.00,
PAB01,1,2002,10,10,004b,tu,c,3,30.30,7.05,,48.52,0.00,
PAB01,1,2002,10,10,004b,tu,c,4,47.23,3.32,,31.65,0.00,
PAB01,1,2002,10,10,004b,tu,c,5,14.91,0.74,,34.10,0.00,
PAB01,1,2002,10,10,004b,tu,d,1,21.64,0.17,,48.63,13.28,
PAB01,1,2002,10,10,004b,tu,d,2,28.24,5.62,,46.39,3.73,
PAB01,1,2002,10,10,004b,tu,d,5,4.68,3.20,,38.15,0.00,
PAB01,1,2002,10,10,004b,tu,d,3,70.36,5.85,,52.70,0.00,
PAB01,1,2002,10,10,004b,tu,d,4,34.30,1.21,,75.00,0.00,
PAB01,1,2002,10,1,020b,tu,a,5,22.70,0.86,,28.80,0.00,
PAB01,1,2002,10,1,020b,tu,a,4,37.81,13.38,,86.50,0.00,
PAB01,1,2002,10,1,020b,tu,a,3,34.38,12.72,,81.46,0.00,
PAB01,1,2002,10,1,020b,tu,a,2,9.27,12.03,,28.00,3.22,
PAB01,1,2002,10,1,020b,tu,a,1,47.05,9.52,,142.32,3.85,
PAB01,1,2002,10,1,020b,tu,b,5,53.02,0.49,,88.60,0.00,
PAB01,1,2002,10,1,020b,tu,b,4,27.23,10.28,,68.78,0.00,
PAB01,1,2002,10,1,020b,tu,b,3,19.39,24.09,,50.18,0.00,
PAB01,1,2002,10,1,020b,tu,b,2,7.22,34.14,,28.91,1.99,
PAB01,1,2002,10,1,020b,tu,b,1,45.42,20.68,,50.46,0.00,
PAB01,1,2002,10,1,020b,tu,c,1,16.57,5.01,,33.48,0.00,
PAB01,1,2002,10,1,020b,tu,c,2,8.90,5.25,,76.43,0.00,
PAB01,1,2002,10,1,020b,tu,c,3,34.39,2.74,,61.23,0.00,
PAB01,1,2002,10,1,020b,tu,c,4,8.96,9.82,,23.90,0.00,
PAB01,1,2002,10,1,020b,tu,c,5,23.61,4.63,,18.60,0.00,
PAB01,1,2002,10,1,020b,tu,d,5,10.03,20.26,,43.48,0.00,
PAB01,1,2002,10,1,020b,tu,d,4,19.07,64.75,,66.53,0.00,
PAB01,1,2002,10,1,020b,tu,d,3,61.51,5.57,,55.92,0.00,
PAB01,1,2002,10,1,020b,tu,d,2,10.24,11.33,,30.14,0.92,
PAB01,1,2002,10,1,020b,tu,d,1,14.20,59.58,,65.59,16.16,
PAB01,1,2003,9,17,001d,fl,a,1,24.22,0.69,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,a,2,34.84,0.01,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,a,3,30.63,1.60,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,a,4,18.29,10.64,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,a,5,28.06,2.39,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,b,5,28.28,3.67,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,b,4,21.38,10.36,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,b,3,20.77,1.96,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,b,2,28.76,4.97,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,b,1,31.23,3.30,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,c,1,36.18,0.65,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,c,2,24.16,3.38,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,c,3,29.89,1.13,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,c,4,31.85,4.03,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,c,5,28.90,0.12,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,d,5,36.45,1.91,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,d,4,27.61,5.10,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,d,3,37.52,0.06,,0.00,0.00,
PAB01,1,2003,9,17,001d,fl,d,2,27.51,6.16,,0.00,1.17,
PAB01,1,2003,9,17,001d,fl,d,1,22.23,0.00,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,a,1,54.10,9.03,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,a,2,45.26,2.43,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,a,3,35.65,0.46,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,a,4,64.57,3.18,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,a,5,33.30,0.08,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,b,5,39.18,2.36,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,b,4,38.07,0.54,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,b,3,38.36,0.56,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,b,2,60.67,0.06,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,b,1,36.31,1.18,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,c,1,55.87,1.19,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,c,2,44.69,0.49,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,c,3,43.84,0.48,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,c,4,50.64,0.15,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,c,5,85.32,0.09,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,d,5,35.98,0.11,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,d,4,57.42,2.22,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,d,3,32.64,0.00,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,d,2,43.30,1.36,,0.00,0.00,
PAB01,1,2003,9,17,001d,tu,d,1,55.16,3.17,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,a,1,27.20,0.52,,0.00,1.57,
PAB01,1,2003,9,8,004b,fl,a,2,15.79,8.96,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,a,3,23.77,7.39,,0.00,0.19,
PAB01,1,2003,9,8,004b,fl,a,4,22.80,4.96,,0.00,24.53,
PAB01,1,2003,9,8,004b,fl,a,5,19.61,3.25,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,b,5,15.63,2.71,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,b,4,12.84,4.57,,0.00,0.39,
PAB01,1,2003,9,8,004b,fl,b,3,19.46,2.12,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,b,2,23.11,0.88,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,b,1,16.84,1.03,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,c,1,16.34,27.91,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,c,2,24.80,4.74,,0.00,1.22,
PAB01,1,2003,9,8,004b,fl,c,3,15.82,6.29,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,c,4,27.85,25.22,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,c,5,20.76,2.17,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,d,5,24.65,2.81,,0.00,0.00,
PAB01,1,2003,9,8,004b,fl,d,4,11.71,11.80,,0.00,1.15,
PAB01,1,2003,9,8,004b,fl,d,3,16.13,9.40,,0.00,0.00,
